ingredient_id,display_name,source_count,top_similarity,Energy,Energy,Energy,Energy,Carbohydrate,"Sugars, Total",Fiber,Total Sugars,Fiber (AOAC 2011.25),Total fat,Cholesterol,"Fatty acids, total saturated",DHA,EPA,ALA,Protein,"Vitamin A, RAE",Vitamin E,Vitamin D (D2 + D3),Vitamin E,Vitamin C,Thiamin,Riboflavin,Niacin,Pantothenic acid,Vitamin B-6,"Folate, total",Vitamin B-12,Choline,Vitamin K2 MK-4,Vitamin K1,Vitamin E,Vitamin A,Calcium,Iron,Magnesium,Phosphorus,Potassium,Sodium,Zinc,Copper,Iodine,Manganese,Molybdenum,Selenium
liqueur,Liqueur,1,1.55,279.0,279.0,279.0,279.0,33.2,,0.0,33.27,,0.11,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.009,0.008,,0.001,0.0,0.0,0.0,,0.0,0.0,,0.0,0.04,0.0,3.0,2.0,1.0,0.03,0.016,,,,0.2
liquor,Liquor,1,0.0,40.0,40.0,40.0,40.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.35,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.4,0.148,0.037,4.0,0.0,0.0,,0.0,0.0,,3.0,0.03,5.0,13.0,33.0,3.0,0.08,0.005,,0.005,,0.0
liver,Liver,5,1.093643545455819,152.0,152.0,152.0,152.0,4.290000000000001,,0.04,0.006666666666666667,,5.55,443.0,1.9529999999999998,0.009,0.0018,0.038,19.94,7968.4,0.5633333333333334,0.8333333333333334,0.5633333333333334,10.1,0.36019999999999996,1.8552,10.170599999999999,6.216,0.833,597.2,45.053999999999995,278.73333333333335,,1.8666666666666665,0.5633333333333334,,18.2,17.247999999999998,22.8,320.4,250.8,249.6,3.5580000000000007,5.8778,,0.18466666666666667,,59.9
loach,Loach,1,0.0,94.0,94.0,94.0,94.0,0.0,,0.0,0.0,,2.34,55.0,0.557,0.092,0.037,,17.22,8.0,0.51,1.3,0.51,0.0,0.038,0.059,2.101,,0.147,14.0,2.18,59.4,,0.9,0.51,,18.0,0.32,22.0,219.0,272.0,83.0,0.5,0.039,,,,26.2
lobster,Lobster,2,1.55,87.21892925430211,87.21892925430211,87.21892925430211,87.21892925430211,0.0,,0.0,0.0,,0.85,144.0,0.20500000000000002,0.077,0.11549999999999999,,18.715,1.0,0.9850000000000001,0.0,0.9850000000000001,0.0,0.020999999999999998,0.0155,1.752,1.449,0.11099999999999999,9.5,1.295,79.65,0.0,0.0,0.9850000000000001,,95.0,0.29500000000000004,43.0,182.5,226.5,479.0,4.0,1.5285,,0.056,,72.05
loganberry,Loganberry,1,1.2195270735851877,54.97131931166348,54.97131931166348,54.97131931166348,54.97131931166348,13.02,,5.3,7.7,,0.31,0.0,0.011,0.0,0.0,,1.52,2.0,0.87,0.0,0.87,15.3,0.05,0.034,0.84,0.244,0.065,26.0,0.0,8.5,,7.8,0.87,,26.0,0.64,21.0,26.0,145.0,1.0,0.34,0.117,,1.247,,0.2
longan,Longan,1,1.2758561776809412,60.0,60.0,60.0,60.0,15.14,,1.1,,,0.1,0.0,,,,,1.31,,,,,84.0,0.031,0.14,0.3,,,,0.0,,,,,,1.0,0.13,10.0,21.0,266.0,0.0,0.05,0.169,,0.052,,
loquat,Loquat,1,1.288361083242874,47.08413001912046,47.08413001912046,47.08413001912046,47.08413001912046,12.14,,1.7,,,0.2,0.0,0.04,0.0,0.0,,0.43,76.0,,,,1.0,0.019,0.024,0.18,,0.1,14.0,0.0,,,,,,16.0,0.28,13.0,27.0,266.0,1.0,0.05,0.04,,0.148,,0.6
loquat_leaf,Loquat Leaf,2,0.0,313.0,313.0,313.0,313.0,74.97,,26.3,,,8.36,0.0,2.28,0.0,0.0,,7.61,309.0,,0.0,,46.5,0.009,0.421,2.005,,1.74,180.0,0.0,,,,,,834.0,43.0,120.0,113.0,529.0,23.0,3.7,0.416,,8.167,,2.8
lotus_flower,Lotus Flower,1,0.0,74.33078393881453,74.33078393881453,74.33078393881453,74.33078393881453,17.23,,4.9,,,0.1,0.0,0.03,,,,2.6,0.0,,0.0,,44.0,0.16,0.22,0.4,0.377,0.258,13.0,0.0,,,,,,45.0,1.16,23.0,100.0,556.0,40.0,0.39,0.257,,0.261,,0.7
lotus_root,Lotus Root,1,1.45986656274694,74.33078393881453,74.33078393881453,74.33078393881453,74.33078393881453,17.23,,4.9,,,0.1,0.0,0.03,,,,2.6,0.0,,0.0,,44.0,0.16,0.22,0.4,0.377,0.258,13.0,0.0,,,,,,45.0,1.16,23.0,100.0,556.0,40.0,0.39,0.257,,0.261,,0.7
lotus_seed,Lotus Seed,2,0.9141042934813486,210.5,210.5,210.5,210.5,40.875,,,,,1.25,0.0,0.20900000000000002,,,,9.77,2.0,,0.0,,0.0,0.4055,0.095,1.0145,0.5395,0.3985,66.0,0.0,,,,,,103.5,2.2399999999999998,133.0,397.0,867.5,3.0,0.665,0.22199999999999998,,1.4695,,
luncheon_meat,Luncheon Meat,3,1.1975246109209068,234.97641810070104,234.97641810070104,234.97641810070104,234.97641810070104,1.2266666666666668,,0.0,0.0,,18.166666666666668,53.333333333333336,6.6066666666666665,0.0,0.0,,15.626666666666667,0.0,0.26,0.5,0.26,0.3333333333333333,0.243,0.22666666666666666,3.8303333333333334,0.5100000000000001,0.21999999999999997,5.333333333333333,2.6666666666666665,61.8,,0.0,0.26,,9.666666666666666,1.8666666666666665,14.0,114.33333333333333,287.3333333333333,1264.3333333333333,2.493333333333333,0.079,,0.03933333333333333,,19.933333333333334
lychee,Lychee,1,1.55,48.0,48.0,48.0,48.0,0.01,,,11.2,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,
mac_mat_fruit,Mac Mat Fruit,5,0.2532110935263192,116.0,116.0,116.0,116.0,28.668,,3.6800000000000006,22.178,,0.538,0.8,0.1634,0.0,0.0,,1.5180000000000002,29.8,0.418,0.12,0.418,16.0,0.032,0.0692,0.6504000000000001,,0.0866,10.2,0.05600000000000001,7.9,,2.8600000000000003,0.418,,32.2,0.7140000000000001,16.8,43.8,256.6,18.8,0.17200000000000001,0.083,,,,0.72
macadamia_nut,Macadamia Nut,3,1.5500000000000003,714.2599999999999,714.2599999999999,714.2599999999999,714.2599999999999,20.742866666666668,3.57,7.9753333333333325,5.26,,68.43333333333334,0.0,12.28,,,,8.1138,,,,,,1.0,,,,,,,,,,,,63.14000000000001,2.424,106.8,208.4,371.06666666666666,0.0,1.2,0.4455,,8.200000000000001,,32.62
mace,Mace,1,0.9656851144746332,475.0,475.0,475.0,475.0,50.5,,20.2,,,32.38,0.0,9.51,0.0,0.0,,6.71,40.0,,0.0,,21.0,0.312,0.448,1.35,,0.16,76.0,0.0,,,,,,252.0,13.9,163.0,110.0,463.0,80.0,2.3,2.467,,1.5,,2.7
mackerel,Mackerel,3,0.908321694607009,149.67495219885276,149.67495219885276,149.67495219885276,149.67495219885276,0.0,,0.0,0.0,,7.396666666666667,66.33333333333333,1.816,0.8633333333333333,0.4543333333333333,,19.39,102.33333333333333,1.105,11.700000000000001,1.105,1.2,0.13533333333333333,0.31933333333333336,6.656666666666667,0.815,0.4136666666666667,3.3333333333333335,8.903333333333334,57.75,,2.55,1.105,,18.0,1.2833333333333334,47.0,223.33333333333334,398.3333333333333,102.33333333333333,0.5599999999999999,0.051333333333333335,,0.011333333333333334,,39.03333333333333
madeira_wine,Madeira Wine,2,0.40867281891960233,105.0,105.0,105.0,105.0,9.995,,0.0,4.665,,0.0,0.0,0.0,0.0,0.0,,0.35,0.0,0.0,0.0,0.0,0.0,0.009,0.013999999999999999,0.1565,,0.01,0.5,0.0,5.0,,0.0,0.0,,8.5,0.32,9.5,12.0,90.0,317.5,0.07500000000000001,0.027999999999999997,,,,0.35
maitake_mushroom,Maitake Mushroom,2,0.7583792436209302,31.022104098948375,31.022104098948375,31.022104098948375,31.022104098948375,6.7871875,,2.8855000000000004,2.07,,0.2275,0.0,0.03,0.0,0.0,,2.0715624999999998,0.0,0.01,14.850000000000001,0.01,0.0,0.07793749999999999,0.2557,6.6739999999999995,0.27,0.0635,21.0,0.0,51.1,0.0,0.0,0.01,,0.5,0.25445,10.52,73.19,232.0,0.6725,0.7564500000000001,0.26195,,0.0587,,2.7345
mala_sauce,Mala Sauce,5,0.21443575706578677,86.2,86.2,86.2,86.2,13.448000000000002,,0.36,11.15,,1.534,2.6,0.5224,0.0,0.001,,5.526000000000001,41.0,0.45,0.2,0.45,8.700000000000001,0.009,0.049,0.197,,0.021,3.0,0.04,3.8,,1.8,0.45,,31.666666666666668,1.0166666666666666,7.0,34.0,121.5,3565.0,0.23,0.023,,,,1.7
malabar_spinach,Malabar Spinach,2,0.0,21.0,21.0,21.0,21.0,3.0549999999999997,,2.1,,,0.54,0.0,,,,,2.39,229.0,,0.0,,53.95,0.078,0.14200000000000002,0.6435,0.094,0.16299999999999998,127.0,0.0,,,,,,116.5,1.3399999999999999,56.5,44.0,383.0,39.5,0.365,0.109,,0.495,,0.8500000000000001
malanga,Malanga,1,1.0939613044337761,98.0,98.0,98.0,98.0,23.63,,1.5,,,0.4,0.0,0.082,,,,1.46,0.0,,0.0,,5.2,0.097,0.04,0.667,0.209,0.237,17.0,0.0,,,,,,9.0,0.98,24.0,51.0,598.0,21.0,0.5,0.257,,0.186,,0.7
malt,Malt,1,0.8618079759348681,361.0,361.0,361.0,361.0,78.3,,7.1,0.8,,1.84,0.0,0.386,0.0,0.0,,10.28,1.0,0.57,0.0,0.57,0.6,0.309,0.308,5.636,0.577,0.655,38.0,0.0,,,2.2,0.57,,37.0,4.71,97.0,303.0,224.0,11.0,2.06,0.27,,1.193,,37.7
malt_vinegar,Malt Vinegar,1,0.0,133.0,133.0,133.0,133.0,33.33,,,13.33,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
maltose,Maltose,1,0.43147150673660706,318.0,318.0,318.0,318.0,71.3,,0.0,71.3,,0.0,0.0,0.0,,,,6.2,0.0,,,,0.0,0.011,0.393,8.12,0.171,0.5,12.0,0.0,,,,,,61.0,0.96,72.0,236.0,320.0,35.0,0.14,0.2,,0.1,,12.3
manchego_cheese,Manchego Cheese,1,0.0,381.0,381.0,381.0,381.0,4.33,,0.0,2.08,,31.26,95.0,17.763,0.002,0.01,,20.7,294.0,0.78,3.0,0.78,0.0,0.029,0.399,0.084,,0.077,18.0,1.23,20.9,,2.7,0.78,,849.0,0.39,28.0,532.0,129.0,964.0,3.15,0.031,,,,24.3
mandarin_fish,Mandarin Fish,5,0.21513601587470976,173.6,173.6,173.6,173.6,1.3299999999999998,,0.075,0.0325,,9.374,57.4,2.0514,0.5266,0.3834,0.002,19.735999999999997,41.0,2.142,6.36,2.142,1.6749999999999998,0.11499999999999999,0.11200000000000002,6.0122,0.403,0.4232,21.5,2.748,78.55000000000001,,3.5999999999999996,2.142,,13.0,0.42799999999999994,26.22,245.0,340.6,200.6,0.422,0.047,,0.011,,27.28
mango,Mango,4,1.2903289030305427,63.0686565,63.0686565,63.0686565,63.0686565,15.6553,10.899000000000001,1.5605,13.66,,0.50345,0.0,0.092,0.0,0.0,,0.7224999999999999,54.0,0.9,0.0,0.9,66.6,0.028,0.038,0.669,0.197,0.10436999999999999,43.0,0.0,7.6,,4.2,0.9,,11.104999999999999,0.08,10.2075,15.5475,176.35,0.5,0.0871,0.10395,,0.09119999999999999,,0.6
mangosteen,Mangosteen,1,0.0,73.0,73.0,73.0,73.0,17.91,,1.8,,,0.58,0.0,,,,,0.41,2.0,,0.0,,2.9,0.054,0.054,0.286,0.032,0.018,31.0,0.0,,,,,,12.0,0.3,13.0,8.0,48.0,7.0,0.21,0.069,,0.102,,
mantis_shrimp,Mantis Shrimp,5,0.5503339790070847,181.8,181.8,181.8,181.8,4.7,,0.13999999999999999,0.584,,7.5280000000000005,281.0,1.1046,0.25275,0.28775,,22.316000000000003,26.25,2.3775,0.05,2.3775,3.5749999999999997,0.06225,0.04425,1.61125,,0.08249999999999999,22.5,1.09,110.47500000000001,,4.449999999999999,2.3775,,132.4,1.8760000000000001,40.75,291.0,137.8,956.75,2.2150000000000003,0.3225,,,,56.3
maple_syrup,Maple Syrup,2,0.7624071128543699,265.0,265.0,265.0,265.0,67.21000000000001,,0.0,60.19,,0.03,0.0,0.007,0.0,0.0,,0.02,0.0,0.0,0.0,0.0,0.0,0.066,1.27,0.081,0.036,0.002,0.0,0.0,1.6,,0.0,0.0,,105.5,0.11,21.0,2.0,218.5,10.5,1.085,0.018,,2.604,,0.6
maraschino_cherry,Maraschino Cherry,2,1.3012952717430561,164.95697896749522,164.95697896749522,164.95697896749522,164.95697896749522,41.97,,3.2,38.77,,0.21,0.0,0.039,0.0,0.0,,0.22,2.0,0.05,0.0,0.05,0.0,0.0,0.0,0.004,0.054,0.005,0.0,0.0,4.3,,1.5,0.05,,54.0,0.43,4.0,3.0,21.0,4.0,0.26,0.143,,0.012,,0.2
maraschino_liqueur,Maraschino Liqueur,1,0.6956940735252182,279.0,279.0,279.0,279.0,33.2,,0.0,33.27,,0.11,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.009,0.008,,0.001,0.0,0.0,0.0,,0.0,0.0,,0.0,0.04,0.0,3.0,2.0,1.0,0.03,0.016,,,,0.2
margarine,Margarine,5,1.1805924536292194,504.7418738049713,504.7418738049713,504.7418738049713,504.7418738049713,1.024,,0.0,0.0,,56.29,0.4,11.4884,0.0,0.0,2.2,0.21200000000000002,1027.0,15.022,6.459999999999999,15.022,0.08,0.0068000000000000005,0.0198,0.0128,0.03,1.3916,1.6,0.048,11.639999999999999,,88.54,15.022,,10.4,0.03,1.8,9.4,34.2,657.8,0.008,0.003,,0.005,,0.0
marinara_sauce,Marinara Sauce,3,0.9888678896021013,33.12619502868069,33.12619502868069,33.12619502868069,33.12619502868069,6.226666666666667,,1.5999999999999999,4.206666666666667,,0.6933333333333334,0.6666666666666666,0.084,0.0,0.0,,1.2699999999999998,25.666666666666668,1.7599999999999998,0.0,1.7599999999999998,5.333333333333333,0.024000000000000004,0.06366666666666666,1.966333333333333,0.309,0.123,10.333333333333334,0.0,11.166666666666666,,6.5,1.7599999999999998,,18.333333333333332,0.9,16.0,29.333333333333332,304.3333333333333,171.66666666666666,0.21333333333333335,0.10366666666666667,,0.113,,0.7666666666666667
marjoram,Marjoram,1,0.9710863798347926,271.51051625239006,271.51051625239006,271.51051625239006,271.51051625239006,60.56,,40.3,4.09,,7.04,0.0,0.529,0.0,0.0,,12.66,403.0,1.69,0.0,1.69,51.4,0.289,0.316,4.12,,1.19,274.0,0.0,43.6,,621.7,1.69,,1990.0,82.71,346.0,306.0,1522.0,77.0,3.6,1.133,,5.433,,4.5
marmite,Marmite,2,0.8680498828493671,185.22944550669217,185.22944550669217,185.22944550669217,185.22944550669217,20.42,,6.5,1.6,,0.9,0.0,0.0,0.0,0.0,,23.88,0.0,0.0,0.0,0.0,0.0,23.375,17.5,127.5,4.6,0.0,3786.0,0.5,65.1,,0.0,0.0,,67.0,4.04,180.0,104.0,2100.0,3380.0,4.19,0.245,,0.261,,27.6
marsala_wine,Marsala Wine,1,0.0,160.0,160.0,160.0,160.0,13.69,,0.0,7.78,,0.0,0.0,0.0,0.0,0.0,,0.2,0.0,0.0,0.0,0.0,0.0,0.018,0.018,0.213,,0.0,0.0,0.0,5.0,,0.0,0.0,,8.0,0.24,9.0,9.0,92.0,9.0,0.07,0.045,,,,0.5
marshmallow,Marshmallow,2,1.0950931698709632,318.0,318.0,318.0,318.0,81.3,,0.1,57.56,,0.2,0.0,0.056,0.0,0.0,,1.8,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.078,0.005,0.003,1.0,0.0,0.1,,0.0,0.0,,3.0,0.23,2.0,8.0,5.0,80.0,0.04,0.097,,0.008,,1.7
marzipan,Marzipan,2,1.55,459.9674952198853,459.9674952198853,459.9674952198853,459.9674952198853,50.83,,4.949999999999999,38.64,,25.409999999999997,0.0,2.5945,0.0,0.0,,9.629999999999999,0.0,13.54,0.0,13.54,0.1,0.082,0.414,1.422,0.113,0.036,73.0,0.0,28.5,,0.0,13.54,,149.0,1.955,130.0,258.0,157.5,6.0,1.48,0.454,,0.856,,4.2
masa_harina,Masa Harina,3,0.3746963461630426,362.71446781389415,362.71446781389415,362.71446781389415,362.71446781389415,76.59,,6.400000000000001,1.61,,3.69,0.0,0.532,0.0,0.0,,8.46,3.6666666666666665,0.12,0.0,0.12,0.0,1.0576666666666668,0.5690000000000001,7.166,0.19200000000000003,0.4749999999999999,117.66666666666667,0.0,8.6,,0.0,0.12,,138.0,6.156666666666666,93.0,231.0,262.0,5.0,1.8,0.209,,0.37600000000000006,,10.5
mascarpone_cheese,Mascarpone Cheese,5,0.0,350.38240917782025,350.38240917782025,350.38240917782025,350.38240917782025,5.52,,0.0,3.7599999999999993,,34.44,101.0,20.213,0.0,0.01,0.125,6.15,308.0,0.86,0.0,0.86,0.0,0.023,0.23000000000000004,0.091,0.517,0.05600000000000001,9.0,0.22000000000000003,26.8,8.7,2.1,0.86,,97.0,0.11000000000000001,9.0,107.0,132.0,314.0,0.5,0.018,,0.011,,8.6
masoor_dal,Masoor Dal,3,0.5612653344475348,356.7616666666667,356.7616666666667,356.7616666666667,356.7616666666667,62.87375,,10.75,2.03,,1.7183333333333335,0.0,0.2665,0.0,0.0,,24.03625,2.5,0.49,0.0,0.49,3.1,0.6915,0.1585,2.05,1.244,0.47150000000000003,341.5,0.0,96.4,,5.0,0.49,,48.28333333333333,7.019333333333333,70.89999999999999,316.2,764.6333333333333,4.333333333333333,3.577666666666667,0.9648666666666667,,1.5593333333333332,,0.05
matambre,Matambre,2,0.5965549348592768,206.281372,206.281372,206.281372,206.281372,0.0,,0.0,0.0,,11.744499999999999,74.35,4.284000000000001,0.0,0.0,,24.630625000000002,7.0,0.1,0.1,0.1,0.0,0.082,0.345,6.288,,0.479,7.0,2.89,59.8,,1.6,0.1,,5.418,2.127,20.93,167.15,313.9,210.65,6.781499999999999,0.075855,,0.001688,,33.0
matzo,Matzo,2,1.0845431212387038,395.038240917782,395.038240917782,395.038240917782,395.038240917782,83.7,,3.0,0.29,,1.4,0.0,0.226,0.0,0.0,,10.0,0.0,0.06,0.0,0.06,0.0,0.387,0.291,3.892,0.443,0.115,17.0,0.0,10.8,,0.3,0.06,,13.0,3.16,25.0,89.0,112.0,0.0,0.68,0.06,,0.65,,36.9
mayonnaise,Mayonnaise,1,1.0950362026813492,680.0,680.0,680.0,680.0,0.57,,0.0,0.57,,74.85,42.0,11.703,0.005,0.0,,0.96,16.0,3.28,0.2,3.28,0.0,0.01,0.019,0.0,,0.008,5.0,0.12,34.2,,163.0,3.28,,8.0,0.21,1.0,21.0,20.0,635.0,0.15,0.019,,,,2.3
meat,Meat,1,0.0,215.0,215.0,215.0,215.0,0.0,,0.0,0.0,,11.29,82.0,4.345,0.001,0.001,,27.13,3.0,0.2,0.3,0.2,0.0,0.282,0.238,6.732,,0.59,4.0,1.63,80.0,,1.0,0.2,,15.0,1.91,22.0,228.0,352.0,363.0,4.43,0.08,,,,34.5
meat_floss,Meat Floss,1,0.0,235.0,235.0,235.0,235.0,11.94,,0.2,0.0,,17.34,38.0,5.977,0.0,0.0,,7.66,26.0,1.74,0.6,1.74,0.0,0.172,0.134,1.73,,0.12,2.0,1.12,62.3,,1.6,1.74,,12.0,0.79,8.0,59.0,110.0,1013.0,1.02,0.13,,,,9.7
mei_kuei_lu_wine,Mei Kuei Lu Wine,1,0.0,83.0,83.0,83.0,83.0,3.8,,0.0,3.8,,0.0,0.0,0.0,0.0,0.0,,0.36,0.0,0.0,0.0,0.0,0.0,0.02,0.015,0.09,,0.037,1.0,0.01,0.0,,0.0,0.0,,10.0,0.2,10.0,18.0,59.0,5.0,0.11,0.005,,,,0.2
melon,Melon,5,1.070258388464723,32.294559291013385,32.294559291013385,32.294559291013385,32.294559291013385,7.83998,7.4545,0.8333333333333334,5.69,,0.17851999999999998,0.0,0.025,0.0,0.0,,0.7625,154.66666666666666,0.05,0.0,0.05,15.012,0.03766666666666667,0.028333333333333332,0.5399999999999999,0.08466666666666667,0.081,12.0,0.0,7.6,,2.6333333333333333,0.05,,8.4316,0.22000000000000003,11.2016,12.496,182.76,22.26,0.213996,0.04963,,0.039580000000000004,,1.2666666666666666
melon_liqueur,Melon Liqueur,1,0.7486509567311848,279.0,279.0,279.0,279.0,33.2,,0.0,33.27,,0.11,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.009,0.008,,0.001,0.0,0.0,0.0,,0.0,0.0,,0.0,0.04,0.0,3.0,2.0,1.0,0.03,0.016,,,,0.2
melon_seed,Melon Seed,1,0.0,554.602,554.602,554.602,554.602,18.6751,,5.079,,,40.03,,,,,,29.9079,,,,,,,,,,,,,,,,,,37.38,8.363,499.7,1150.0,691.2,0.0,6.341,1.225,,4.121,,20.52
mentaiko,Mentaiko,1,0.354895797309648,143.1644359464627,143.1644359464627,143.1644359464627,143.1644359464627,1.5,,0.0,0.0,,6.42,374.0,1.456,1.363,0.983,,22.32,90.0,7.0,12.1,7.0,16.0,0.24,0.74,1.8,1.0,0.16,80.0,10.0,335.4,,0.2,7.0,,22.0,0.6,20.0,402.0,221.0,91.0,1.0,0.1,,0.01,,40.3
meringue,Meringue,2,1.55,375.0,375.0,375.0,375.0,84.65,,0.0,84.28999999999999,,2.13,0.0,1.0,0.0,0.0,,4.83,0.0,0.0,0.0,0.0,0.0,0.002,0.212,0.052,,0.003,2.0,0.04,0.5,,0.0,0.0,,5.0,0.08,6.0,8.0,88.0,152.0,0.02,0.018,,,,9.9
miiuy_croaker,Miiuy Croaker,3,0.0,132.3116634799235,132.3116634799235,132.3116634799235,132.3116634799235,2.5966666666666667,,0.09999999999999999,0.04666666666666667,,4.836666666666667,64.66666666666667,1.523,0.09866666666666668,0.125,,18.493333333333336,19.0,1.5433333333333332,0.7333333333333334,1.5433333333333332,0.0,0.10433333333333333,0.11099999999999999,4.494,0.75,0.30666666666666664,20.0,2.4566666666666666,69.7,,1.3999999999999997,1.5433333333333332,,18.666666666666668,0.57,41.666666666666664,218.66666666666666,356.0,144.66666666666666,0.45999999999999996,0.04866666666666667,,0.025,,37.766666666666666
milk,Milk,5,0.746736085072571,66.0,66.0,66.0,66.0,4.8774999999999995,,0.0,4.8149999999999995,,3.4,13.2,2.1,0.0,0.0003333333333333333,0.009,4.005,47.0,0.02,1.05,0.02,1.9000000000000001,0.053,0.21566666666666667,0.17975,0.36,0.05333333333333334,3.5,0.5499999999999999,18.1,,0.0,0.02,,138.0,0.037500000000000006,13.75,114.5,155.2,44.0,0.44999999999999996,0.0145,,0.007333333333333333,,1.425
milk_chocolate,Milk Chocolate,1,0.5661562468917058,488.0,488.0,488.0,488.0,70.73,,2.4,63.41,,19.51,12.0,12.2,,,,4.88,,,,,,,,,,,,,,,,,,95.0,0.86,,,,73.0,,,,,,
milk_tea,Milk Tea,1,0.0,55.0,55.0,55.0,55.0,10.35,,0.1,3.5,,1.39,4.0,0.844,0.0,0.0,,0.39,12.0,0.03,0.0,0.03,0.1,0.004,0.024,0.013,,0.007,1.0,0.02,2.3,,0.2,0.03,,15.0,0.13,1.0,12.0,17.0,9.0,0.06,0.003,,,,0.5
milk_tofu,Milk Tofu,5,0.23910378757369957,77.1434034416826,77.1434034416826,77.1434034416826,77.1434034416826,2.3579999999999997,,0.31999999999999995,0.7949999999999999,,4.398,0.0,0.6016,,,,7.656000000000001,0.0,,0.0,,0.09999999999999999,0.081,0.05266666666666667,0.3953333333333333,0.037,0.02033333333333333,22.0,0.0,,,,,,130.8,1.34,36.333333333333336,127.66666666666667,173.33333333333334,13.6,0.9299999999999998,0.246,,1.052,,16.8
milkfish,Milkfish,2,1.043489686012077,169.00478011472273,169.00478011472273,169.00478011472273,169.00478011472273,0.0,,0.0,,,7.680000000000001,59.5,1.66,,,,23.425,31.5,,,,0.0,0.014499999999999999,0.0615,7.348000000000001,0.8075,0.4555,17.0,3.335,,,,,,58.0,0.365,34.0,185.0,333.0,82.0,0.935,0.039,,0.023,,14.399999999999999
millet,Millet,2,1.2395149987032907,379.35678603489487,379.35678603489487,379.35678603489487,379.35678603489487,73.64811499999999,,5.5595,,3.326,4.207,0.0,0.723,,,,10.520885,0.0,0.05,0.0,0.05,0.0,0.41615,0.21315,4.79,0.848,0.2879,85.0,0.0,,,0.9,0.05,,8.5525,2.772,109.75,271.45,204.55,2.5,1.9689999999999999,0.61915,,1.27795,29.54,12.9
milt,Milt,2,0.6899377675345216,173.58221797323137,173.58221797323137,173.58221797323137,173.58221797323137,1.71,,0.0,0.0,,7.325,426.5,1.661,1.5550000000000002,1.1215,,25.47,90.5,7.0,12.1,7.0,16.2,0.2585,0.8445,1.996,1.077,0.1725,86.0,10.77,335.4,,0.2,7.0,,25.0,0.685,23.0,458.5,252.0,104.0,1.1400000000000001,0.114,,0.0115,,46.0
mint,Mint,3,0.9606254831284718,350.2555768005098,350.2555768005098,350.2555768005098,350.2555768005098,54.93666666666667,,1.5999999999999999,46.31666666666666,,7.936666666666667,0.0,5.553333333333334,0.0,0.0,,1.1133333333333333,0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.009,,0.001,0.0,0.0,0.0,,0.0,0.0,,8.666666666666666,0.38999999999999996,0.0,3.0,1.0,2.0,0.05,0.017,,,,0.0
mirasol_chile,Mirasol Chile,2,0.38516111309462886,324.09177820267684,324.09177820267684,324.09177820267684,324.09177820267684,69.86,,28.7,41.06,,5.81,0.0,0.813,0.0,0.0,,10.58,1324.0,3.14,0.0,3.14,31.4,0.081,1.205,8.669,0.956,0.81,51.0,0.0,84.3,,108.2,3.14,,45.0,6.04,88.0,159.0,1870.0,91.0,1.02,0.228,,0.821,,3.5
mirepoix,Mirepoix,1,1.0500033520926726,41.0,41.0,41.0,41.0,9.06,,2.2,4.09,,0.19,0.0,0.044,0.0,0.0,,1.02,212.0,0.26,0.0,0.26,5.7,0.045,0.053,0.494,,0.11,26.0,0.0,7.5,,11.5,0.26,,34.0,0.16,12.0,33.0,230.0,51.0,0.19,0.039,,,,0.3
miso,Miso,2,1.55,208.0,208.0,208.0,208.0,25.0,,8.3,16.67,,8.33,0.0,0.0,,,,8.33,,,,,,,,,,,,,,,,,,,3.0,,,,4833.0,,,,,,
mixed_grains,Mixed Grains,5,0.3772632877548871,368.25624045999996,368.25624045999996,368.25624045999996,368.25624045999996,69.847052,,4.455000000000001,1.69,7.625249999999999,5.1886,0.0,1.459,,,0.042,12.130948,0.0,1.19,0.0,1.19,4.2,0.36124,0.17126666666666668,2.6136799999999996,1.457,0.26278,48.00666666666666,0.0,69.8,0.0,0.0,1.19,,55.723,4.1456,162.28,398.64,372.52,0.99576,2.5902000000000003,0.46575999999999995,,2.42698,102.1725,21.958000000000006
mixed_herbs,Mixed Herbs,1,0.4685849883380821,307.0,307.0,307.0,307.0,65.59,,11.3,1.8,,7.53,0.0,3.29,0.0,0.0,,9.59,132.0,1.32,0.0,1.32,12.0,0.264,0.191,2.97,,1.32,138.0,0.0,30.3,,805.4,1.32,,996.0,35.3,224.0,171.0,684.0,27.0,3.14,0.843,,6.857,,7.2
mixed_seeds,Mixed Seeds,1,1.5500000000000003,580.0,580.0,580.0,580.0,21.73,,10.0,2.37,,49.61,0.0,6.05,0.0,0.0,,21.96,0.0,19.72,0.0,19.72,1.5,0.097,0.222,6.389,,0.628,192.0,0.0,57.1,,3.2,19.72,,66.0,4.87,234.0,1160.0,834.0,7.0,5.88,1.691,,,,61.8
